
dbmsplts, 9, 114, 5, 0, 27, 0
dbmspool, 1, 16, 1, 0, 4, 0
dbmspplb, 0, 19, 1, 0, 4, 0
dbmspp, 1, 20, 1, 0, 5, 0
dbmsprp, 1, 20, 1, 0, 5, 0
dbmspspi, 1, 21, 1, 0, 5, 0
dbmspsp, 1, 20, 1, 0, 5, 0
dbmspump, 0, 52, 0, 5, 13, 0
dbmsqopi, 0, 12, 1, 0, 3, 0
dbmsrand, 1, 24, 2, 1, 6, 0
dbmsratmask, 1, 26, 2, 0, 6, 0
dbmsrcad, 2, 34, 2, 0, 8, 0
dbmsread, 7, 74, 5, 0, 18, 0
dbmsredacta, 2, 24, 1, 0, 6, 0
dbms_registry_basic, 0, 8, 0, 0, 2, 0
dbms_registry_extended, 0, 18, 2, 1, 4, 0
dbmsrepl, 5, 264, 13, 0, 30, 0
dbmsrep, 1, 29, 2, 0, 7, 0
dbmsres, 2, 36, 1, 0, 9, 0
dbmsrlsa, 2, 32, 2, 0, 8, 0
dbmsrmad, 1, 20, 1, 0, 5, 0
dbmsrman, 31, 500, 1, 2, 125, 0
dbmsrmansys, 5, 44, 0, 0, 11, 0
dbmsrmanvpc, 0, 46, 0, 0, 5, 0
dbmsrmge, 1, 20, 1, 0, 5, 0
dbmsrmin, 1, 28, 2, 0, 7, 0
dbmsrmpa, 1, 20, 1, 0, 5, 0
dbmsrmpe, 1, 20, 1, 0, 5, 0
dbmsrmpr, 1, 20, 1, 0, 5, 0
dbmsrms, 1, 12, 1, 0, 3, 0
dbmsrpr, 0, 12, 1, 0, 3, 0
dbmsrqmo, 0, 12, 0, 0, 3, 0
dbmsrsa, 1, 20, 1, 0, 4, 0
dbmsrsicd, 0, 4, 1, 0, 1, 0
dbmsrspreq, 0, 119, 2, 1, 19, 1
dbmsrupg, 1, 25, 1, 0, 6, 0
dbmsrwid, 1, 20, 1, 0, 5, 0
dbmssch, 1, 25, 2, 0, 6, 0
dbmsscnc, 0, 16, 1, 0, 4, 0
dbmssess, 1, 20, 1, 0, 5, 0
dbmssjty, 0, 12, 1, 0, 3, 0
dbmsslrt, 3, 77, 1, 0, 13, 0
dbmsslxp, 1, 20, 1, 0, 5, 0
dbmssnap, 2, 36, 2, 0, 9, 0
dbmssodacoll, 2, 27, 1, 0, 6, 0
dbmssodadom, 1, 28, 2, 0, 6, 0
dbmssodapls, 8, 132, 1, 0, 31, 0
dbmssodautil, 0, 26, 4, 0, 6, 0
dbmsspa, 1, 32, 1, 0, 7, 0
dbmsspc, 0, 20, 1, 0, 5, 0
dbmsspd, 1, 27, 1, 0, 6, 0
dbmsspm, 2, 39, 2, 0, 9, 0
dbmsspu, 5, 81, 3, 0, 20, 0
dbmssqds, 0, 23, 3, 0, 5, 0
dbmssqll, 1, 20, 1, 0, 5, 0
dbmssqlm, 1, 28, 1, 0, 6, 0
dbmssqlpatch, 1, 21, 1, 0, 5, 0
dbmssqlq, 2, 40, 1, 0, 9, 0
dbmssql, 1, 20, 1, 0, 5, 0
dbmssqls, 1, 23, 1, 0, 5, 0
dbmssqlt, 2, 43, 2, 0, 9, 0
dbmssqlu, 1, 31, 4, 0, 7, 0
dbmssrv, 2, 50, 2, 0, 12, 0
dbmsstat, 6, 61, 1, 0, 13, 0
dbmsstdx, 1, 20, 1, 0, 5, 0
dbmsstr, 34, 722, 53, 1, 174, 0
dbmssts, 1, 21, 1, 0, 5, 0
dbmsstts, 1, 24, 1, 0, 6, 0
dbmssum, 2, 36, 2, 0, 9, 0
dbmssupp, 0, 8, 2, 1, 2, 0
dbmssyer, 0, 8, 0, 0, 2, 0
dbmstbdat, 1, 24, 1, 0, 6, 0
dbmstcv, 1, 24, 1, 0, 6, 0
dbmstf, 1, 20, 1, 0, 5, 0
dbmstns, 2, 29, 1, 0, 7, 0
dbmstran, 4, 64, 2, 0, 16, 0
dbmstrig, 27, 332, 0, 0, 83, 0
dbmstrns, 1, 20, 1, 0, 5, 0
dbmstrst, 1, 20, 1, 0, 5, 0
dbmstsdpe, 0, 19, 1, 0, 4, 0
dbmstsdpm, 2, 42, 2, 0, 9, 0
dbmstsdp, 2, 69, 3, 0, 15, 0
dbmstutl, 0, 21, 0, 0, 0, 0
dbmstxfm, 0, 20, 1, 0, 5, 0
dbmstxin, 2, 33, 1, 0, 8, 0
dbmstypu, 0, 16, 1, 0, 4, 0
dbmsuadv, 5, 55, 1, 0, 13, 0
dbmsumf, 1, 29, 2, 0, 7, 0
dbmsupgin, 0, 52, 0, 0, 0, 0
dbmsupgnv, 0, 52, 0, 0, 0, 0
dbmsuri, 6, 110, 1, 0, 22, 0
dbmsutil, 1, 20, 1, 0, 5, 0
dbmswlm, 0, 44, 1, 0, 11, 0
dbmswrr, 3, 50, 3, 0, 12, 0
dbmsxa, 3, 48, 1, 0, 12, 0
dbmsxdba, 2, 36, 2, 0, 8, 0
dbmsxdbc, 1, 22, 1, 0, 5, 0
dbmsxdbdt, 1, 20, 0, 0, 5, 0
dbmsxdbrepos, 0, 12, 1, 0, 3, 0
dbmsxdbr, 1, 22, 1, 0, 5, 0
dbmsxdbschmig, 0, 99, 2, 0, 5, 0
dbmsxdb, 5, 56, 1, 0, 13, 0
dbmsxdbt_int, 5, 48, 2, 1, 11, 0
dbmsxdbt, 0, 17, 1, 1, 3, 0
dbmsxdbz, 1, 21, 1, 0, 5, 0
dbmsxev, 2, 26, 1, 0, 6, 0
dbmsxfr, 1, 20, 1, 0, 5, 0
dbmsxidx, 3, 51, 1, 0, 12, 0
dbmsxlsb, 1, 22, 1, 0, 5, 0
dbmsxmld, 2, 34, 1, 0, 8, 0
dbmsxmlp, 2, 34, 1, 0, 8, 0
dbmsxml, 2, 32, 2, 0, 8, 0
dbmsxmls, 4, 68, 0, 0, 14, 0
dbmsxmlt, 18, 364, 0, 0, 75, 0
dbmsxmlu, 4, 68, 0, 0, 14, 0
dbmsxpln, 1, 29, 1, 0, 7, 0
dbmsxrc, 1, 22, 1, 0, 5, 0
dbmsxreg, 0, 12, 1, 0, 3, 0
dbmsxres, 1, 22, 1, 0, 5, 0
dbmsxschlsb, 10, 260, 2, 0, 18, 0
dbmsxsch, 1, 21, 1, 0, 5, 0
dbmsxslp, 4, 46, 2, 0, 11, 0
dbmsxstr, 1, 29, 2, 0, 7, 0
dbmsxsu, 2, 44, 4, 2, 10, 0
dbmsxtr, 4, 133, 2, 0, 6, 0
dbmsxuducu, 0, 28, 1, 0, 4, 0
dbmsxutil, 8, 753, 9, 1, 15, 0
dbmsxvr, 1, 30, 2, 1, 7, 0
depsaq, 20, 428, 18, 1, 103, 0
depscapi, 2, 32, 0, 0, 8, 0
depspspi, 1, 20, 0, 0, 5, 0
depssvrm, 316, 9923, 32, 5, 764, 2
deptxn, 8, 236, 0, 0, 59, 0
diutil, 1, 36, 4, 2, 9, 0
dmeidmsys, 23, 285, 3, 1, 3, 0
dmproc, 13, 442, 36, 19, 92, 0
dmsysrem, 0, 5, 0, 0, 1, 0
dpload, 0, 793, 71, 67, 72, 0
drpadrvw, 0, 768, 0, 0, 192, 0
dumpdian, 0, 12, 2, 1, 3, 0
dvdbmig, 1, 14, 1, 1, 1, 0
dvdwgrd, 0, 10, 1, 1, 0, 0
dve102, 122, 4550, 13, 11, 1070, 9
dve111, 110, 5447, 14, 12, 1066, 9
dve112, 100, 4954, 12, 10, 968, 5
dve121, 96, 3619, 6, 5, 706, 5
dve122, 9, 819, 3, 3, 135, 4
dve18, 9, 183, 1, 1, 35, 4
dvmacfnc, 1, 39, 2, 1, 8, 0
dvpatch, 0, 10, 1, 1, 0, 0
dvregrant, 22, 91, 1, 1, 22, 0
dvrelod, 0, 10, 1, 1, 0, 0
dvremov, 0, 11, 0, 0, 1, 0
dvu102, 0, 2306, 27, 1, 519, 6
dvu111, 0, 2381, 27, 1, 513, 6
dvu112, 0, 2317, 27, 1, 500, 4
dvu121, 0, 1112, 25, 0, 222, 3
dvu122, 0, 162, 0, 0, 33, 3
dvu18, 0, 56, 0, 0, 14, 3
e1102000, 53, 41382, 301, 45, 9530, 165
e1201000, 79, 33998, 158, 26, 5311, 117
e1201000_wrr, 0, 341, 3, 0, 61, 6
e1202000, 34, 8743, 62, 7, 1334, 34
e1202000_wrr, 0, 171, 3, 0, 27, 1
e18, 5, 3204, 38, 6, 490, 15
e18_wrr, 0, 46, 0, 0, 10, 0
emremove, 0, 24, 0, 0, 1, 0
epgstat, 0, 75, 5, 5, 7, 0
execai, 0, 23, 0, 0, 4, 1
execaq, 48, 567, 0, 0, 97, 1
execbsln, 0, 38, 0, 0, 5, 0
execcr, 0, 66, 1, 0, 11, 1
execemx, 0, 30, 0, 0, 5, 0
exechae, 0, 31, 1, 1, 4, 0
execlmnr, 0, 40, 0, 0, 6, 0
execlmnrstats, 0, 18, 0, 0, 3, 0
execocm, 0, 60, 1, 1, 10, 0
execpdb, 0, 28, 0, 0, 4, 0
execqopi, 0, 27, 0, 0, 4, 0
execrep, 4, 60, 1, 0, 13, 0
execrm, 0, 43, 2, 2, 5, 0
execrsa, 0, 123, 0, 0, 17, 1
execschlb, 1, 87, 3, 3, 11, 0
execsch, 3, 517, 0, 0, 47, 0
execsec, 0, 17, 0, 0, 4, 0
execsmb, 0, 19, 1, 1, 3, 0
execsqlt, 0, 58, 0, 0, 7, 0
execstat, 0, 18, 1, 0, 3, 0
execstr, 0, 71, 1, 1, 8, 0
execsvrm, 12, 285, 0, 0, 39, 1
execsvr, 0, 18, 0, 0, 3, 0
exectsdp, 0, 18, 0, 0, 3, 0
f1102000, 0, 1528, 5, 4, 151, 0
f1201000, 0, 936, 3, 2, 92, 0
f1202000, 0, 301, 2, 1, 35, 0
f18, 0, 90, 1, 1, 10, 0
getawrviewloc, 0, 33, 0, 0, 4, 0
grntocmtabaccess, 0, 12, 0, 0, 3, 0
hangdiag, 0, 7, 0, 0, 0, 0
i1102000, 0, 627, 4, 0, 102, 5
i1201000, 0, 370, 0, 0, 58, 3
i1202000, 0, 87, 0, 0, 15, 1
i18, 0, 44, 0, 0, 8, 0
imupgrdses, 0, 4, 0, 0, 1, 0
initdbj, 6, 192, 14, 7, 27, 0
initjms, 0, 24, 0, 0, 4, 0
initjvm2, 6, 197, 14, 7, 28, 0
initjvm4, 1, 42, 3, 2, 7, 0
initjvm5, 58, 2753, 18, 8, 513, 8
initjvma, 0, 307, 30, 27, 46, 0
initmeta, 0, 11, 0, 0, 1, 0
initmgd, 1, 16, 0, 0, 3, 0
initscfw, 0, 68, 3, 2, 9, 0
initsjty, 0, 49, 2, 1, 9, 0
initsoxx, 0, 18, 0, 0, 3, 0
initsqlj, 2, 184, 10, 3, 3, 0
initxa, 1, 32, 2, 1, 5, 0
initxml, 6, 165, 4, 2, 20, 0
initxqry, 2, 63, 4, 2, 10, 0
javdbmig, 0, 11, 0, 0, 0, 0
javdwgrd, 0, 11, 0, 0, 0, 0
jave112, 0, 159, 0, 0, 15, 0
jave121, 0, 130, 0, 0, 12, 0
jave122, 0, 95, 0, 0, 9, 0
jave18, 0, 60, 0, 0, 6, 0
loc_to_common0, 0, 89, 0, 0, 6, 0
loc_to_common1, 0, 114, 0, 0, 8, 0
loc_to_common2, 0, 69, 0, 0, 9, 0
loc_to_common3, 0, 157, 1, 0, 32, 7
loc_to_common4, 0, 121, 1, 0, 10, 0
mgdmeta, 0, 68, 4, 0, 10, 0
mgdpatch, 15, 823, 15, 9, 158, 0
mgdpbs, 11, 144, 1, 0, 25, 0
mgdrelod, 15, 990, 13, 9, 156, 0
mgdsys, 2, 63, 0, 0, 12, 0
mgdtab, 0, 112, 0, 0, 27, 0
mgdtrg, 0, 80, 0, 0, 12, 0
mgdtyp, 0, 34, 0, 0, 7, 0
mgdus, 0, 17, 2, 0, 4, 0
mgdview, 0, 122, 0, 0, 30, 0
nacla112, 0, 18, 0, 0, 3, 0
nacle102, 0, 67, 2, 0, 10, 0
nacle111, 2, 60, 0, 0, 8, 0
nacle112, 0, 10, 0, 0, 1, 0
noncdb_to_pdb, 0, 41, 0, 0, 0, 0
nothing, 0, 0, 0, 0, 0, 0
ocmdbb, 0, 17, 2, 2, 3, 0
ocmdbd, 0, 13, 1, 0, 3, 0
ocmjb10, 0, 46, 4, 4, 4, 0
ocmjd10, 0, 18, 2, 0, 4, 0
ocmupgrd, 0, 13, 0, 0, 1, 0
odmcpu, 14, 748, 48, 24, 106, 1
odmdbmig, 0, 14, 1, 1, 1, 0
odme101, 1, 167, 10, 7, 26, 3
odme102, 0, 95, 4, 4, 15, 2
odme111, 0, 38, 2, 2, 6, 1
odme920, 0, 168, 3, 2, 24, 0
odmpatch, 14, 714, 48, 26, 106, 1
odmproc, 0, 8, 0, 0, 2, 1
odmrelod, 14, 714, 48, 26, 106, 1
odmu101, 0, 14, 1, 1, 1, 0
odmu102, 0, 14, 1, 1, 1, 0
odmu111, 0, 60, 3, 3, 9, 3
odmu112, 0, 22, 1, 1, 3, 1
odmu920, 0, 34, 2, 2, 5, 1
olappl, 20, 604, 10, 6, 110, 1
olaptf, 13, 306, 0, 1, 52, 0
olsaudup, 0, 76, 0, 0, 13, 0
olsdbmig, 0, 84, 4, 3, 16, 0
olsdwgrd, 0, 14, 1, 1, 1, 0
olse112, 2, 646, 16, 8, 132, 4
olse121, 2, 247, 11, 7, 37, 3
olse122, 1, 128, 7, 5, 17, 0
olse18, 1, 48, 4, 2, 7, 0
olsload, 30, 2747, 76, 52, 386, 1
olspatch, 0, 10, 1, 1, 0, 0
olspredowngrade, 0, 43, 0, 0, 6, 0
olspreupgrade, 0, 46, 0, 0, 6, 0
olsrelod, 0, 10, 1, 1, 0, 0
olsrle, 0, 28, 2, 2, 1, 0
olstrig, 0, 12, 1, 1, 1, 0
olsu112, 6, 1037, 7, 1, 190, 5
olsu121, 4, 224, 0, 0, 52, 4
olsu122, 2, 47, 0, 0, 9, 0
olsu18, 0, 21, 0, 0, 4, 0
olsup, 0, 5, 0, 0, 1, 0
owachars, 0, 11, 0, 0, 1, 0
owacomm, 13, 418, 26, 13, 55, 0
owacsyn, 0, 112, 0, 0, 14, 0
owadins, 0, 8, 0, 0, 2, 0
owadsyn, 0, 4, 0, 0, 1, 0
owadummy, 0, 0, 0, 0, 0, 0
owainst, 0, 49, 1, 1, 9, 0
owaload, 0, 1, 0, 0, 0, 0
owmadmb, 0, 12, 1, 1, 3, 0
owmadms, 0, 12, 1, 0, 3, 0
owmaqb, 0, 12, 1, 1, 3, 0
owmaqs, 0, 12, 1, 0, 3, 0
owmasrtb, 0, 12, 1, 1, 3, 0
owmasrts, 0, 12, 1, 0, 3, 0
owmblklb, 0, 12, 1, 1, 3, 0
owmblkls, 0, 12, 1, 0, 3, 0
owmcddlb, 0, 12, 1, 1, 3, 0
owmcddls, 0, 12, 1, 0, 3, 0
owmcmdv, 0, 12, 0, 0, 2, 0
owmcpkgb, 0, 368, 24, 24, 83, 0
owmcpkgs, 0, 284, 23, 0, 71, 0
owmctrg, 0, 53, 0, 0, 9, 0
owmctxb, 0, 16, 1, 1, 4, 0
owmctxs, 0, 12, 1, 0, 3, 0
owmcvws, 0, 1301, 15, 1, 193, 0
owmdbmig, 0, 10, 1, 1, 0, 0
owmddlb, 0, 12, 1, 1, 3, 0
owmddls, 0, 12, 1, 0, 3, 0
owmdtrgb, 0, 12, 1, 1, 3, 0
owmdtrgs, 0, 12, 1, 0, 3, 0
owmdutlb, 0, 12, 1, 1, 3, 0
owmdutls, 0, 12, 1, 0, 3, 0
owmdwgrd, 0, 10, 1, 1, 0, 0
owmdynb, 0, 12, 1, 1, 3, 0
owmdyns, 0, 12, 1, 0, 3, 0
owme112, 155, 3773, 18, 12, 853, 51
owme121, 73, 1670, 8, 4, 269, 13
owme122, 1, 317, 6, 4, 48, 5
owme18, 1, 96, 4, 4, 13, 1
owmerrb, 0, 12, 1, 1, 3, 0
owmerrs, 0, 12, 1, 0, 3, 0
owmexpb, 0, 12, 1, 1, 3, 0
owmexps, 0, 12, 1, 0, 3, 0
owmgrnt, 0, 40, 1, 1, 6, 0
owmiexpb, 0, 12, 1, 1, 3, 0
owmiexps, 0, 12, 1, 0, 3, 0
owminst, 4, 7431, 341, 317, 438, 0
owmltb, 0, 12, 1, 1, 3, 0
owmlts, 0, 12, 1, 0, 3, 0
owmltsysb, 0, 12, 1, 1, 3, 0
owmltsyss, 0, 12, 1, 0, 3, 0
owmmigb, 0, 12, 1, 1, 3, 0
owmmigs, 0, 12, 1, 0, 3, 0
owmmpb, 0, 12, 1, 1, 3, 0
owmmps, 0, 12, 1, 0, 3, 0
owmpkgb, 0, 12, 1, 1, 3, 0
owmpkgs, 0, 12, 1, 0, 3, 0
owmprvb, 0, 12, 1, 1, 3, 0
owmprvs, 0, 12, 1, 0, 3, 0
owmr1120, 164, 4660, 13, 7, 845, 51
owmr1210, 72, 1593, 4, 0, 260, 13
owmr1220, 1, 243, 2, 0, 39, 5
owmr18, 1, 22, 0, 0, 4, 1
owmrelod, 0, 10, 1, 1, 0, 0
owmremov, 0, 38, 1, 1, 4, 0
owmricb, 0, 12, 1, 1, 3, 0
owmrics, 0, 12, 1, 0, 3, 0
owmuany, 4, 7457, 343, 319, 443, 0
owmuinst, 0, 38, 1, 1, 4, 0
owmupgrd, 0, 42, 1, 1, 7, 0
owmutlb, 0, 12, 1, 1, 3, 0
owmutls, 0, 12, 1, 0, 3, 0
owmutrgb, 0, 12, 1, 1, 3, 0
owmutrgs, 0, 12, 1, 0, 3, 0
owmvpkgb, 0, 12, 1, 1, 3, 0
owmvpkgs, 2, 27, 1, 0, 6, 0
owmvtb, 0, 12, 1, 1, 3, 0
owmvts, 0, 16, 1, 0, 4, 0
owmwdmlb, 0, 313, 1, 1, 46, 0
owmwdmls, 0, 16, 1, 0, 4, 0
owmwmsys, 3, 323, 4, 3, 80, 0
pbload, 4, 152, 9, 4, 23, 0
pbunload, 0, 35, 5, 0, 8, 0
pdbdba, 0, 7, 0, 0, 0, 0
pdb_to_apppdb, 0, 45, 0, 0, 1, 0
perfhubrpt, 0, 45, 0, 0, 0, 0
pidian, 1, 28, 2, 1, 5, 0
pipidl, 1, 28, 2, 1, 5, 0
pistub, 1, 28, 0, 0, 7, 0
plitblm, 1, 28, 1, 0, 5, 0
plspur, 0, 17, 1, 0, 3, 0
preupgrade_package, 0, 11, 1, 0, 1, 0
prgrmanc, 0, 46, 0, 0, 1, 0
privcach, 0, 12, 2, 3, 1, 0
privcook, 0, 12, 2, 3, 1, 0
privcust, 1, 30, 3, 4, 4, 0
privht, 0, 20, 4, 6, 2, 0
privimg, 0, 12, 2, 3, 1, 0
privmat, 0, 12, 2, 3, 1, 0
privoolk, 0, 12, 2, 3, 1, 0
privowa, 0, 10, 2, 3, 1, 0
privpat, 0, 12, 2, 3, 1, 0
privsec, 0, 12, 2, 3, 1, 0
privtext, 0, 12, 2, 3, 1, 0
privutil, 0, 12, 2, 3, 1, 0
profload, 0, 10, 0, 0, 1, 0
proftab, 0, 56, 0, 0, 11, 0
prvsadri, 0, 17, 1, 0, 4, 0
prvsadv, 0, 17, 1, 0, 3, 0
prvsaii, 0, 13, 1, 0, 3, 0
prvsash, 1, 53, 3, 0, 10, 0
prvsautorepi, 0, 13, 1, 0, 3, 0
prvs_awr_data_cp, 1, 21, 2, 0, 4, 0
prvs_awr_data, 7, 87, 1, 0, 17, 0
prvsawri, 0, 17, 1, 0, 3, 0
prvsawr, 0, 22, 2, 0, 4, 0
prvsawrs, 0, 17, 1, 0, 3, 0
prvsawrv, 6, 79, 2, 0, 17, 0
prvscpaddm, 1, 17, 1, 0, 4, 0
prvsemx_admin, 0, 13, 1, 0, 3, 0
prvsemx_cell, 0, 13, 1, 0, 3, 0
prvsemx_dbhome, 0, 13, 1, 0, 3, 0
prvsemxi, 0, 21, 2, 0, 5, 0
prvsemx_memory, 0, 13, 1, 0, 3, 0
prvsemx_perf, 0, 13, 1, 0, 3, 0
prvsemx_rsrcmgr, 0, 13, 1, 0, 3, 0
prvsemx_sql, 1, 27, 2, 0, 6, 0
prvsfusc, 0, 13, 1, 0, 3, 0
prvsfus, 0, 25, 2, 0, 4, 0
prvshdm, 0, 20, 1, 0, 4, 0
prvsrepr, 0, 25, 2, 0, 4, 0
prvsrept, 1, 20, 1, 0, 4, 0
prvsrtaddm, 1, 17, 1, 0, 4, 0
prvssmbi, 0, 17, 1, 0, 3, 0
prvssmb, 0, 17, 1, 0, 3, 0
prvssmgu, 0, 17, 1, 0, 3, 0
prvsspai, 0, 17, 1, 0, 3, 0
prvsspdi, 0, 19, 2, 0, 3, 0
prvsspmi, 0, 17, 1, 0, 3, 0
prvssqlci, 0, 13, 1, 0, 3, 0
prvssqlf, 0, 59, 6, 0, 8, 0
prvssqli, 0, 17, 2, 0, 3, 0
prvssqlqi, 0, 13, 1, 0, 3, 0
prvsumfi, 0, 21, 3, 0, 4, 0
prvsxplni, 0, 13, 1, 0, 3, 0
prvtacl, 3, 100, 4, 4, 12, 0
prvtaclsrv, 0, 30, 2, 2, 5, 0
prvtaddm, 0, 17, 1, 1, 3, 0
prvtadmi, 0, 17, 1, 1, 4, 0
prvtadra, 0, 20, 2, 3, 3, 0
prvtadri, 0, 44, 2, 9, 5, 0
prvtadr, 0, 20, 2, 3, 3, 0
prvtadv, 0, 33, 2, 2, 5, 0
prvtaii, 0, 29, 2, 5, 4, 0
prvtai, 0, 20, 2, 3, 3, 0
prvtalrt, 0, 32, 1, 1, 6, 0
prvtamgt, 1, 35, 5, 4, 8, 0
prvtany, 0, 44, 0, 3, 6, 0
prvtapin, 0, 16, 1, 1, 3, 0
prvtappcon, 0, 150, 4, 4, 4, 0
prvtappcont, 0, 409, 15, 20, 7, 0
prvtapre, 0, 12, 1, 1, 3, 0
prvtaq8x, 0, 25, 2, 2, 5, 0
prvtaqad, 0, 16, 1, 1, 3, 0
prvtaqal, 0, 70, 1, 7, 9, 0
prvtaqdi, 0, 21, 1, 1, 4, 0
prvtaqds, 0, 55, 7, 7, 8, 0
prvtaqem, 0, 16, 1, 1, 3, 0
prvtaqim, 0, 21, 1, 1, 4, 0
prvtaqin, 0, 16, 1, 1, 3, 0
prvtaqip, 0, 20, 1, 1, 4, 0
prvtaqis, 0, 21, 1, 1, 4, 0
prvtaqiu, 0, 24, 2, 1, 4, 0
prvtaqji, 13, 108, 4, 0, 21, 0
prvtaqjm, 0, 38, 2, 2, 6, 0
prvtaqme, 0, 17, 1, 1, 3, 0
prvtaqmi, 0, 37, 3, 3, 6, 0
prvtaq, 0, 25, 1, 2, 4, 0
prvtaqxe, 0, 112, 12, 12, 15, 0
prvtaqxi, 10, 290, 15, 0, 42, 0
prvtash, 0, 58, 3, 11, 7, 0
prvtasrt, 0, 17, 1, 1, 3, 0
prvtatsk, 0, 78, 6, 5, 12, 1
prvtatxp, 1, 21, 1, 1, 4, 0
prvtaudutl, 0, 16, 1, 1, 4, 0
prvtautorepi, 0, 13, 1, 1, 3, 0
prvtautorep, 0, 36, 3, 7, 5, 0
prvtawex, 0, 26, 1, 1, 5, 1
prvtawi, 0, 21, 1, 1, 4, 0
prvtaw, 0, 17, 1, 1, 3, 0
prvt_awr_data_cp, 0, 13, 1, 1, 3, 0
prvt_awr_data, 0, 27, 2, 4, 5, 0
prvtawri, 1, 24, 1, 1, 4, 0
prvtawr, 1, 66, 7, 9, 8, 0
prvtawrs, 0, 17, 1, 1, 3, 0
prvtawrv, 0, 44, 2, 9, 5, 0
prvtawst, 0, 17, 1, 1, 3, 0
prvtbapp, 0, 57, 7, 8, 8, 0
prvtbcap, 0, 47, 5, 6, 6, 0
prvtbcmp, 0, 17, 1, 1, 3, 0
prvtbctab, 0, 16, 2, 2, 4, 0
prvtbdbu, 0, 16, 1, 1, 3, 0
prvtbdcluacc, 1, 35, 3, 4, 6, 1
prvtbdpi, 0, 16, 1, 1, 3, 0
prvtbfgr, 0, 44, 4, 4, 6, 0
prvtbfie, 0, 44, 4, 4, 6, 0
prvtbggei, 0, 32, 4, 6, 4, 0
prvtbgg, 0, 60, 8, 12, 6, 0
prvtbias, 0, 12, 3, 3, 3, 0
prvtbisagt, 0, 24, 3, 4, 4, 0
prvtbisutl, 0, 24, 3, 4, 4, 0
prvtbkrs, 0, 16, 0, 0, 3, 0
prvtblcr, 0, 44, 1, 4, 6, 0
prvtblib, 0, 16, 0, 0, 3, 0
prvtblid, 1, 20, 0, 0, 4, 0
prvtblin, 0, 35, 3, 3, 5, 0
prvtblru, 0, 16, 1, 1, 3, 0
prvtblut, 0, 26, 2, 2, 4, 0
prvtbord, 0, 59, 6, 6, 5, 0
prvtbpci, 0, 24, 2, 2, 4, 0
prvtbpc, 0, 16, 1, 1, 3, 0
prvtbpdi, 0, 17, 1, 1, 3, 0
prvtbpd, 0, 16, 1, 1, 3, 0
prvtbpexpi, 0, 20, 2, 3, 3, 0
prvtbpfi, 0, 24, 1, 1, 4, 0
prvtbpf, 0, 16, 1, 1, 3, 0
prvtbpm, 0, 17, 1, 1, 3, 0
prvtbpp, 0, 24, 1, 1, 4, 0
prvtbprp, 0, 25, 2, 2, 4, 0
prvtbpui, 0, 20, 1, 1, 4, 0
prvtbpu, 0, 12, 1, 1, 3, 0
prvtbpvi, 0, 24, 1, 1, 4, 0
prvtbpv, 0, 16, 1, 1, 3, 0
prvtbpw, 0, 17, 1, 1, 3, 0
prvtbrmg, 2, 66, 5, 3, 10, 0
prvtbrse, 0, 35, 3, 3, 5, 0
prvtbsai, 0, 17, 1, 1, 3, 0
prvtbsch, 1, 130, 7, 16, 17, 0
prvtbscp, 0, 24, 2, 2, 4, 0
prvtbsdesc, 1, 27, 3, 4, 4, 0
prvtbsdp, 0, 24, 2, 2, 4, 0
prvtbsln, 0, 16, 0, 0, 3, 0
prvtbsmt, 0, 17, 1, 1, 3, 0
prvtbsrp, 0, 34, 3, 3, 5, 0
prvtbssm, 0, 17, 1, 1, 3, 0
prvtbstr, 0, 193, 11, 12, 9, 0
prvtbsts, 0, 35, 3, 3, 5, 0
prvtbxfr, 0, 24, 1, 1, 4, 0
prvtbxstr, 0, 119, 17, 25, 11, 0
prvtcapi, 1, 39, 5, 7, 5, 0
prvtcbl, 0, 17, 1, 1, 3, 0
prvtcert, 0, 12, 1, 1, 3, 0
prvtchnf, 0, 24, 1, 2, 4, 0
prvtciai, 0, 20, 2, 3, 3, 0
prvtcia, 0, 17, 1, 0, 4, 0
prvtclkm, 0, 12, 2, 1, 3, 0
prvt_cloud_admin_int_body, 0, 22, 2, 3, 3, 0
prvt_cloud_admin_int, 0, 13, 1, 0, 3, 0
prvt_cloud_body, 0, 31, 2, 2, 4, 0
prvt_cloud_capability_body, 0, 11, 2, 2, 1, 0
prvt_cloud_core_body, 0, 20, 2, 3, 3, 0
prvt_cloud_core, 0, 13, 1, 0, 3, 0
prvt_cloud_internal_body, 0, 20, 2, 3, 3, 0
prvt_cloud_internal, 1, 25, 2, 0, 5, 0
prvt_cloud_macadm_body, 0, 17, 2, 2, 3, 0
prvt_cloud_request_body, 0, 20, 2, 3, 3, 0
prvt_cloud_request, 0, 17, 2, 0, 3, 0
prvt_cloud_task_body, 0, 38, 3, 4, 5, 0
prvt_cloud_task, 0, 17, 2, 0, 4, 0
prvtcmpl, 0, 34, 2, 1, 5, 0
prvtcmp, 0, 17, 1, 1, 3, 0
prvtcmpr, 1, 61, 6, 4, 10, 0
prvtcoll, 0, 16, 1, 1, 3, 0
prvtcomp, 0, 25, 1, 1, 4, 0
prvtconsacl, 6, 212, 6, 4, 9, 2
prvtcov, 1, 36, 2, 3, 7, 0
prvtcpaddm, 0, 25, 1, 4, 4, 0
prvtcrc, 0, 17, 1, 1, 3, 0
prvtcred, 0, 12, 1, 1, 3, 0
prvtcr, 0, 34, 2, 2, 5, 0
