Unnamed: 0,grants,size,packages,alters,commands,commits,time,md
864,0,12,1,1,3,0,0.488,0
865,0,12,1,0,3,0,2.887,0
866,0,12,0,0,2,0,0.376,0
867,0,368,24,24,83,0,3.576,0
868,0,284,23,0,71,0,1.036,0
869,0,53,0,0,9,0,0.459,0
870,0,16,1,1,4,0,0.44,0
871,0,12,1,0,3,0,0.468,0
872,0,1301,15,1,193,0,3.478,0
873,0,10,1,1,0,0,0.389,0
874,0,12,1,1,3,0,0.385,0
875,0,12,1,0,3,0,0.368,0
876,0,12,1,1,3,0,0.435,0
877,0,12,1,0,3,0,0.346,0
878,0,12,1,1,3,0,0.52,0
879,0,12,1,0,3,0,0.351,0
880,0,10,1,1,0,0,0.347,0
881,0,12,1,1,3,0,0.397,0
882,0,12,1,0,3,0,0.377,0
883,155,3773,18,12,853,51,22.954,0
884,73,1670,8,4,269,13,3.306,0
885,1,317,6,4,48,5,1.071,0
886,1,96,4,4,13,1,1.254,0
887,0,12,1,1,3,0,0.384,0
888,0,12,1,0,3,0,0.352,0
889,0,12,1,1,3,0,0.408,0
890,0,12,1,0,3,0,0.361,0
891,0,40,1,1,6,0,0.601,0
892,0,12,1,1,3,0,0.522,0
893,0,12,1,0,3,0,0.354,0
894,4,7431,341,317,438,0,13.734,0
895,0,12,1,1,3,0,0.951,0
896,0,12,1,0,3,0,0.391,0
897,0,12,1,1,3,0,0.344,0
898,0,12,1,0,3,0,0.351,0
899,0,12,1,1,3,0,0.542,0
900,0,12,1,0,3,0,0.354,0
901,0,12,1,1,3,0,2.659,0
902,0,12,1,0,3,0,0.463,0
903,0,12,1,1,3,0,0.517,0
904,0,12,1,0,3,0,0.348,0
905,0,12,1,1,3,0,0.397,0
906,0,12,1,0,3,0,0.348,0
907,164,4660,13,7,845,51,10.349,0
908,72,1593,4,0,260,13,2.175,0
909,1,243,2,0,39,5,0.759,0
910,1,22,0,0,4,1,0.364,0
911,0,10,1,1,0,0,0.393,0
912,0,38,1,1,4,0,0.582,0
913,0,12,1,1,3,0,0.485,0
914,0,12,1,0,3,0,0.416,0
915,4,7457,343,319,443,0,12.309,0
916,0,38,1,1,4,0,0.42,0
917,0,42,1,1,7,0,0.442,0
918,0,12,1,1,3,0,0.669,0
919,0,12,1,0,3,0,0.418,0
920,0,12,1,1,3,0,0.484,0
921,0,12,1,0,3,0,0.349,0
922,0,12,1,1,3,0,0.516,0
923,2,27,1,0,6,0,0.448,0
924,0,12,1,1,3,0,0.366,0
925,0,16,1,0,4,0,0.432,0
926,0,313,1,1,46,0,0.465,0
927,0,16,1,0,4,0,0.398,0
928,3,323,4,3,80,0,2.706,0
929,4,152,9,4,23,0,0.93,0
930,0,35,5,0,8,0,0.654,0
931,0,7,0,0,0,0,0.336,0
932,0,45,0,0,1,0,0.349,0
933,0,45,0,0,0,0,0.363,0
934,1,28,2,1,5,0,0.933,0
935,1,28,2,1,5,0,2.548,0
936,1,28,0,0,7,0,0.456,0
937,1,28,1,0,5,0,0.363,0
938,0,17,1,0,3,0,0.345,0
939,0,11,1,0,1,0,0.948,0
940,0,46,0,0,1,0,1.288,0
941,0,12,2,3,1,0,0.383,0
942,0,12,2,3,1,0,0.384,0
943,1,30,3,4,4,0,0.376,0
944,0,20,4,6,2,0,0.413,0
945,0,12,2,3,1,0,0.356,0
946,0,12,2,3,1,0,0.365,0
947,0,12,2,3,1,0,0.387,0
948,0,10,2,3,1,0,0.363,0
949,0,12,2,3,1,0,0.689,0
950,0,12,2,3,1,0,0.363,0
951,0,12,2,3,1,0,0.363,0
952,0,12,2,3,1,0,0.397,0
953,0,10,0,0,1,0,0.37,0
954,0,56,0,0,11,0,0.558,0
955,0,17,1,0,4,0,0.396,0
956,0,17,1,0,3,0,0.353,0
957,0,13,1,0,3,0,1.141,0
958,1,53,3,0,10,0,0.973,0
959,0,13,1,0,3,0,0.359,0
960,1,21,2,0,4,0,0.371,0
961,7,87,1,0,17,0,0.987,0
962,0,17,1,0,3,0,0.345,0
963,0,22,2,0,4,0,0.361,0
964,0,17,1,0,3,0,0.346,0
965,6,79,2,0,17,0,0.807,0
966,1,17,1,0,4,0,0.374,0
967,0,13,1,0,3,0,0.421,0
968,0,13,1,0,3,0,0.366,0
969,0,13,1,0,3,0,0.399,0
970,0,21,2,0,5,0,0.715,0
971,0,13,1,0,3,0,0.357,0
972,0,13,1,0,3,0,0.368,0
973,0,13,1,0,3,0,0.408,0
974,1,27,2,0,6,0,0.392,0
975,0,13,1,0,3,0,0.382,0
976,0,25,2,0,4,0,0.351,0
977,0,20,1,0,4,0,0.707,0
978,0,25,2,0,4,0,0.348,0
979,1,20,1,0,4,0,0.391,0
980,1,17,1,0,4,0,0.706,0
981,0,17,1,0,3,0,0.363,0
982,0,17,1,0,3,0,0.348,0
983,0,17,1,0,3,0,0.348,0
984,0,17,1,0,3,0,0.343,0
985,0,19,2,0,3,0,0.388,0
986,0,17,1,0,3,0,0.345,0
987,0,13,1,0,3,0,0.381,0
988,0,59,6,0,8,0,0.356,0
989,0,17,2,0,3,0,0.727,0
990,0,13,1,0,3,0,0.425,0
991,0,21,3,0,4,0,0.409,0
992,0,13,1,0,3,0,0.782,0
993,3,100,4,4,12,0,0.927,0
994,0,30,2,2,5,0,0.755,0
995,0,17,1,1,3,0,0.35,0
996,0,17,1,1,4,0,0.389,0
997,0,20,2,3,3,0,0.375,0
998,0,44,2,9,5,0,0.475,0
999,0,20,2,3,3,0,0.38,0
1000,0,33,2,2,5,0,0.358,0
1001,0,29,2,5,4,0,0.973,0
1002,0,20,2,3,3,0,0.377,0
1003,0,32,1,1,6,0,0.534,0
1004,1,35,5,4,8,0,0.776,0
1005,0,44,0,3,6,0,0.489,0
1006,0,16,1,1,3,0,0.351,0
1007,0,150,4,4,4,0,0.394,0
1008,0,409,15,20,7,0,0.548,0
1009,0,12,1,1,3,0,0.374,0
1010,0,25,2,2,5,0,0.597,0
1011,0,16,1,1,3,0,0.346,0
1012,0,70,1,7,9,0,3.021,0
1013,0,21,1,1,4,0,0.435,0
1014,0,55,7,7,8,0,0.616,0
1015,0,16,1,1,3,0,0.349,0
1016,0,21,1,1,4,0,0.368,0
1017,0,16,1,1,3,0,0.344,0
1018,0,20,1,1,4,0,0.361,0
1019,0,21,1,1,4,0,0.35,0
1020,0,24,2,1,4,0,0.347,0
1021,13,108,4,0,21,0,1.039,0
1022,0,38,2,2,6,0,0.356,0
1023,0,17,1,1,3,0,0.347,0
1024,0,37,3,3,6,0,0.352,0
1025,0,25,1,2,4,0,0.346,0
1026,0,112,12,12,15,0,0.594,0
1027,10,290,15,0,42,0,1.214,0
1028,0,58,3,11,7,0,0.985,0
1029,0,17,1,1,3,0,0.344,0
1030,0,78,6,5,12,1,0.368,0
1031,1,21,1,1,4,0,0.357,0
1032,0,16,1,1,4,0,0.382,0
1033,0,13,1,1,3,0,0.846,0
1034,0,36,3,7,5,0,0.46,0
1035,0,26,1,1,5,1,0.365,0
1036,0,21,1,1,4,0,0.386,0
1037,0,17,1,1,3,0,0.348,0
1038,0,13,1,1,3,0,0.433,0
1039,0,27,2,4,5,0,0.523,0
1040,1,24,1,1,4,0,0.376,0
1041,1,66,7,9,8,0,0.434,0
1042,0,17,1,1,3,0,0.363,0
1043,0,44,2,9,5,0,0.838,0
1044,0,17,1,1,3,0,0.35,0
1045,0,57,7,8,8,0,0.441,0
1046,0,47,5,6,6,0,0.386,0
1047,0,17,1,1,3,0,0.351,0
1048,0,16,2,2,4,0,0.377,0
1049,0,16,1,1,3,0,0.345,0
1050,1,35,3,4,6,1,0.416,0
1051,0,16,1,1,3,0,0.346,0
1052,0,44,4,4,6,0,0.365,0
1053,0,44,4,4,6,0,0.382,0
1054,0,32,4,6,4,0,0.377,0
1055,0,60,8,12,6,0,0.451,0
1056,0,12,3,3,3,0,0.922,0
1057,0,24,3,4,4,0,0.42,0
1058,0,24,3,4,4,0,0.428,0
1059,0,16,0,0,3,0,0.349,0
1060,0,44,1,4,6,0,1.255,0
1061,0,16,0,0,3,0,0.35,0
1062,1,20,0,0,4,0,0.858,0
1063,0,35,3,3,5,0,0.36,0
1064,0,16,1,1,3,0,0.349,0
1065,0,26,2,2,4,0,0.349,0
1066,0,59,6,6,5,0,0.717,0
1067,0,24,2,2,4,0,0.354,0
1068,0,16,1,1,3,0,0.347,0
1069,0,17,1,1,3,0,0.349,0
1070,0,16,1,1,3,0,0.352,0
1071,0,20,2,3,3,0,0.375,0
1072,0,24,1,1,4,0,0.348,0
1073,0,16,1,1,3,0,0.347,0
1074,0,17,1,1,3,0,0.354,0
1075,0,24,1,1,4,0,0.349,0
1076,0,25,2,2,4,0,0.355,0
1077,0,20,1,1,4,0,0.378,0
1078,0,12,1,1,3,0,0.357,0
1079,0,24,1,1,4,0,0.355,0
1080,0,16,1,1,3,0,0.349,0
1081,0,17,1,1,3,0,0.362,0
1082,2,66,5,3,10,0,0.399,0
1083,0,35,3,3,5,0,0.359,0
1084,0,17,1,1,3,0,0.35,0
1085,1,130,7,16,17,0,1.134,0
1086,0,24,2,2,4,0,0.353,0
1087,1,27,3,4,4,0,0.395,0
1088,0,24,2,2,4,0,0.354,0
1089,0,16,0,0,3,0,0.351,0
1090,0,17,1,1,3,0,0.358,0
1091,0,34,3,3,5,0,0.355,0
1092,0,17,1,1,3,0,0.36,0
1093,0,193,11,12,9,0,0.697,0
1094,0,35,3,3,5,0,0.359,0
1095,0,24,1,1,4,0,0.347,0
1096,0,119,17,25,11,0,0.701,0
1097,1,39,5,7,5,0,0.511,0
1098,0,17,1,1,3,0,0.35,0
1099,0,12,1,1,3,0,0.359,0
1100,0,24,1,2,4,0,0.703,0
1101,0,20,2,3,3,0,0.37,0
1102,0,17,1,0,4,0,0.442,0
1103,0,12,2,1,3,0,0.379,0
1104,0,22,2,3,3,0,0.381,0
1105,0,13,1,0,3,0,0.366,0
1106,0,31,2,2,4,0,0.366,0
1107,0,11,2,2,1,0,0.343,0
1108,0,20,2,3,3,0,0.371,0
1109,0,13,1,0,3,0,0.372,0
1110,0,20,2,3,3,0,0.43,0
1111,1,25,2,0,5,0,0.434,0
1112,0,17,2,2,3,0,0.347,0
1113,0,20,2,3,3,0,0.439,0
1114,0,17,2,0,3,0,0.376,0
1115,0,38,3,4,5,0,0.795,0
1116,0,17,2,0,4,0,0.376,0
1117,0,34,2,1,5,0,0.354,0
1118,0,17,1,1,3,0,0.353,0
1119,1,61,6,4,10,0,1.062,0
1120,0,16,1,1,3,0,0.351,0
1121,0,25,1,1,4,0,0.351,0
1122,6,212,6,4,9,2,0.817,0
1123,1,36,2,3,7,0,0.489,0
1124,0,25,1,4,4,0,0.571,0
1125,0,17,1,1,3,0,0.349,0
1126,0,12,1,1,3,0,0.363,0
1127,0,34,2,2,5,0,0.357,0
1128,0,17,1,1,3,0,0.355,0
1129,0,12,1,1,3,0,0.385,0
1130,2,64,5,3,13,0,0.534,0
1131,0,24,1,1,4,0,0.371,0
1132,0,26,1,2,4,0,0.424,0
1133,0,12,1,1,3,0,0.363,0
1134,0,16,1,1,3,0,0.349,0
1135,0,26,2,2,4,0,0.354,0
1136,0,16,1,1,3,0,0.372,0
1137,1,16,2,2,3,0,0.371,0
1138,0,16,0,0,3,0,0.349,0
1139,2,47,4,3,9,0,0.543,0
1140,0,70,6,2,9,0,0.365,0
1141,0,37,2,2,3,0,1.419,0
1142,0,35,3,2,5,0,0.362,0
1143,2,177,19,12,22,0,1.056,0
1144,8,154,3,1,32,0,1.075,0
1145,0,16,1,1,3,0,0.348,0
1146,0,20,2,3,3,0,0.389,0
1147,0,25,2,2,4,0,0.351,0
1148,0,20,2,3,3,0,0.373,0
1149,0,17,1,1,3,0,0.355,0
1150,4,172,1,0,5,2,0.356,0
1151,19,426,16,4,68,2,0.504,0
1152,17,241,2,0,36,1,0.455,0
1153,17,241,2,0,36,1,0.432,0
1154,9,135,9,9,18,0,0.371,0
1155,0,16,1,0,3,0,0.351,0
1156,0,16,1,1,3,0,0.352,0
1157,0,16,0,0,3,0,0.353,0
1158,7,141,8,9,26,0,1.433,0
1159,0,25,1,1,4,0,0.352,0
1160,0,41,2,0,6,0,0.354,0
1161,0,14,2,1,3,0,0.406,0
1162,0,20,2,3,3,0,0.412,0
1163,0,25,1,1,4,0,0.348,0
1164,0,55,2,11,6,0,1.037,0
1165,0,25,1,4,4,0,1.136,0
1166,0,33,2,5,4,0,0.892,0
1167,0,41,3,3,4,0,0.556,0
1168,0,31,2,5,4,0,0.741,0
1169,0,61,2,8,5,0,0.776,0
1170,0,41,2,5,4,0,0.858,0
1171,0,49,6,3,4,0,1.383,0
